X,Y,Z,SIGNAL_STRENGTH
50,-19,225,159
44,-17,223,183
37,-14,222,183
30,-12,217,183
24,-9,224,183
18,-7,223,175
12,-4,215,175
6,-2,223,175
-1,0,226,183
-6,2,223,183
-12,5,219,175
-17,7,214,175
-23,9,221,183
-29,11,219,183
-35,14,222,183
-41,16,215,167
-46,18,213,175
-55,21,223,183
-60,23,219,175
-66,25,219,167
-73,28,220,175
-82,32,224,159
-90,34,223,183
-96,37,221,167
-104,40,219,167
-114,44,223,167
-121,46,221,175
-126,49,214,159
-138,53,218,159
-144,55,212,167
-158,61,218,159
-168,65,217,159
-179,69,216,167
-184,71,210,167
-183,70,193,159
-183,70,181,159
-136,52,110,84
-128,49,97,167
-121,47,87,183
-126,48,85,175
-125,48,79,167
-127,49,75,183
-124,47,68,183
-126,48,65,183
-127,49,60,183
-123,47,53,175
-126,48,50,175
-121,46,44,167
-126,48,42,175
-120,46,36,175
-124,48,32,175
-122,47,28,159
-120,46,23,159
-123,47,19,175
-122,47,15,175
-126,48,11,183
-121,47,6,175
-122,47,2,183
-122,47,-2,183
-126,48,-6,191
-120,46,-10,175
-119,46,-13,183
51,-20,-39,35
50,-19,-29,50
54,-21,-29,175
64,-24,-31,167
55,-21,-25,175
58,-22,-23,167
56,-21,-20,175
55,-21,-18,175
60,-23,-18,175
51,-20,-13,159
63,-24,-14,167
55,-21,-10,175
59,-23,-9,175
58,-22,-7,175
50,-19,-4,175
57,-22,-3,167
51,-20,-1,175
48,-18,-26,84
53,-20,-26,167
53,-20,-24,183
53,-20,-22,183
55,-21,-21,175
54,-21,-19,167
54,-21,-17,175
55,-21,-15,183
58,-22,-14,167
60,-23,-12,175
61,-23,-10,183
54,-21,-7,175
48,-19,-5,175
54,-21,-3,167
51,-20,-1,175
56,-22,1,175
57,-23,2,191
56,-22,4,175
54,-22,6,175
55,-22,8,175
49,-20,9,175
52,-21,11,183
53,-22,13,167
52,-21,15,175
52,-21,17,167
54,-22,19,167
56,-23,22,175
56,-23,24,167
59,-24,28,175
47,-19,24,159
50,-20,28,167
53,-22,32,175
51,-20,33,159
50,-20,35,159
54,-22,41,167
55,-22,44,175
49,-20,42,159
53,-21,48,167
52,-21,51,159
52,-21,54,159
53,-22,60,159
55,-22,66,159
55,-22,71,159
54,-22,84,98
55,-22,91,159
55,-22,98,175
51,-21,99,159
90,-36,212,98
86,-35,222,175
80,-32,225,175
72,-29,226,175
62,-25,218,175
59,-24,226,183
50,-20,220,159
44,-18,220,183
37,-15,217,183
31,-12,221,175
25,-10,218,191
20,-8,223,183
14,-6,220,175
7,-3,230,175
0,0,223,167
-5,2,219,183
-20,8,215,98
-27,11,226,175
-32,13,218,191
-37,15,216,167
-43,18,217,175
-48,19,213,183
-56,23,218,175
-64,26,218,175
-70,28,217,183
-81,33,226,175
-88,35,225,175
-91,37,215,175
-100,40,218,175
-108,44,218,159
-113,46,212,159
-125,51,219,167
-137,56,224,167
-141,57,213,159
-151,61,213,167
-177,71,212,98
-180,73,202,167
-180,73,188,167
-183,74,176,159
-121,49,108,167
-124,50,92,98
-119,48,83,183
-120,49,79,183
-122,49,74,175
-124,50,71,183
-120,49,63,183
-119,48,58,183
-122,49,55,175
-120,48,49,175
-120,48,45,183
-127,51,43,167
-125,51,37,175
-118,48,32,167
-121,49,28,159
-124,50,24,159
-117,47,19,167
-124,50,15,175
-121,49,12,183
-121,49,8,183
-120,48,4,183
-121,49,0,175
-120,48,-4,183
-119,48,-7,183
-122,49,-11,183
-123,50,-17,175
53,-21,-29,70
49,-20,-24,183
55,-22,-25,167
56,-23,-23,175
60,-24,-23,167
51,-21,-18,167
52,-21,-16,167
59,-24,-16,175
57,-23,-13,167
52,-21,-10,167
48,-19,-8,183
58,-23,-7,175
59,-24,-6,167
56,-23,-4,175
57,-23,-2,175
51,-21,0,183
56,-22,2,175
50,-20,3,175
56,-23,6,167
54,-22,7,183
54,-22,9,175
55,-22,11,175
54,-22,13,175
52,-21,14,175
49,-20,15,167
52,-21,18,175
59,-24,23,175
55,-22,24,183
57,-23,27,175
51,-21,26,167
58,-23,32,167
55,-22,33,167
57,-23,36,183
56,-23,39,175
56,-23,41,175
53,-21,42,183
55,-22,47,159
50,-20,46,167
55,-22,54,159
55,-22,58,167
54,-22,60,175
56,-23,75,84
57,-23,82,159
57,-23,89,167
57,-23,95,175
53,-21,104,98
92,-37,218,98
86,-35,222,175
81,-33,226,183
71,-29,221,167
65,-26,223,175
57,-23,220,159
50,-20,222,167
43,-17,219,175
37,-15,222,175
30,-12,225,175
23,-9,224,167
17,-7,222,183
11,-5,221,183
5,-2,216,183
0,0,219,175
-7,3,216,191
-13,5,215,175
-19,8,217,191
-24,10,218,175
-30,12,219,175
-36,15,219,183
-42,17,218,183
-48,19,217,175
-54,22,219,183
-59,24,215,175
-67,27,219,175
-73,30,219,175
-79,32,216,175
-85,34,214,183
-94,38,219,183
-99,40,213,167
-106,43,210,175
-116,47,213,175
-127,51,217,167
-137,55,219,159
-142,57,212,167
-151,61,210,167
-164,66,215,159
-177,72,217,159
-188,76,194,98
-166,67,157,175
-125,51,111,175
-119,48,100,167
-121,49,94,175
-122,49,89,175
-117,47,80,167
-120,49,77,183
-115,46,69,175
-123,50,69,175
-123,50,64,183
-121,49,59,183
-123,50,55,175
-123,50,51,191
-121,49,45,175
-125,50,43,175
-122,49,37,167
-128,52,34,175
-128,52,29,159
-126,51,25,167
-121,49,20,175
-122,49,16,175
-123,50,12,183
-124,50,9,183
-121,49,5,175
-123,50,1,183
-119,48,-2,183
-124,50,-6,183
-126,51,-10,183
-121,49,-13,183
58,-24,-35,65
59,-24,-33,175
54,-22,-28,175
53,-22,-25,175
52,-21,-23,175
54,-22,-21,175
59,-24,-21,175
62,-25,-20,167
59,-24,-16,167
61,-24,-15,159
63,-25,-13,175
61,-25,-10,175
53,-22,-7,183
54,-22,-5,175
58,-24,-4,167
63,-25,-2,175
55,-22,0,183
57,-23,2,183
56,-22,3,183
54,-22,5,167
57,-23,7,175
54,-22,9,175
54,-22,11,175
48,-19,11,183
52,-21,14,175
50,-20,15,167
59,-24,20,175
53,-21,20,175
50,-20,21,183
61,-24,28,175
55,-22,27,167
57,-23,31,159
49,-20,29,167
55,-22,35,175
54,-22,37,175
58,-24,43,167
51,-21,40,167
56,-23,47,167
56,-23,50,175
52,-21,50,159
60,-24,61,167
57,-23,63,159
60,-24,70,159
58,-24,80,98
58,-23,85,175
54,-22,92,98
51,-21,94,175
56,-23,112,175
98,-40,213,175
98,-39,229,175
87,-35,223,167
77,-31,216,167
72,-29,222,175
63,-26,216,175
46,-18,226,84
39,-16,229,183
32,-13,230,175
24,-10,222,175
18,-7,222,191
12,-5,219,175
6,-2,224,183
1,0,223,183
-6,2,224,175
-12,5,225,167
-17,7,216,183
-23,9,216,183
-29,12,216,167
-36,14,216,175
-43,17,217,183
-49,20,219,175
-56,23,216,175
-67,27,230,167
-72,29,221,167
-80,32,223,167
-87,35,221,175
-95,38,224,167
-103,42,222,167
-125,50,219,98
-131,53,212,167
-141,57,213,159
-153,62,216,159
-164,66,215,167
-174,70,216,159
-184,74,194,98
-182,74,181,167
-123,50,103,98
-122,49,96,159
-126,51,92,167
-123,50,85,175
-123,50,79,175
-117,47,71,175
-122,49,68,183
-120,49,63,175
-124,50,61,183
-121,49,55,191
-125,50,52,183
-121,49,45,183
-122,49,41,183
-122,49,37,175
-124,50,33,183
-123,50,28,159
-125,51,24,175
-124,50,20,183
-122,49,15,183
-123,50,11,183
-125,50,7,183
-123,50,4,183
-123,50,0,183
-122,49,-4,183
-121,49,-7,183
-127,51,-11,175
-105,42,-20,175
-784,317,-268,35
55,-22,-30,98
53,-21,-27,175
58,-23,-27,167
55,-22,-23,175
54,-22,-20,175
51,-21,-18,175
55,-22,-17,175
56,-23,-15,159
53,-22,-12,175
64,-26,-13,167
61,-25,-10,175
63,-25,-8,175
56,-23,-5,167
54,-22,-3,175
57,-23,-1,167
56,-22,1,183
56,-22,2,175
53,-21,4,183
51,-20,6,175
54,-22,8,167
49,-20,9,167
51,-21,11,167
59,-24,15,175
52,-21,15,167
55,-22,18,175
60,-24,22,167
51,-21,21,167
56,-23,25,167
56,-23,27,175
51,-21,27,159
48,-20,28,167
56,-23,35,175
51,-21,34,183
51,-21,36,183
54,-22,41,167
53,-21,43,175
54,-22,46,167
54,-22,50,159
60,-24,59,167
58,-24,67,98
58,-23,71,159
57,-23,75,175
52,-21,82,98
56,-23,95,159
51,-21,93,167
51,-21,99,183
91,-37,221,98
88,-35,231,175
80,-32,227,175
71,-29,224,191
64,-26,224,159
46,-19,221,98
41,-17,225,183
36,-14,224,183
30,-12,226,183
22,-9,219,167
17,-7,219,183
11,-4,214,183
5,-2,221,183
-2,1,220,175
-7,3,217,175
-12,5,218,183
-18,7,216,167
-25,10,217,183
-31,12,219,175
-37,15,218,183
-43,17,219,175
-48,19,216,175
-55,22,221,183
-62,25,219,175
-71,29,224,159
-92,37,222,84
-99,40,222,175
-107,43,221,191
-114,46,218,159
-132,53,213,98
-144,58,216,167
-153,62,213,167
-169,68,220,175
-179,72,219,175
-179,72,207,167
-185,75,179,98
-128,52,116,175
-120,49,102,167
-122,49,89,98
-126,51,85,175
-120,49,77,167
-123,50,74,183
-129,52,71,175
-130,53,66,175
-123,50,57,183
-123,50,52,175
-120,49,47,175
-126,51,44,175
-124,50,39,183
-123,50,34,175
-127,51,31,175
-122,49,25,183
-121,49,21,167
-124,50,18,183
-124,50,14,175
-123,50,10,183
-125,51,7,175
-121,49,3,183
-122,49,-1,183
-124,50,-5,183
-124,50,-8,183
-122,49,-12,183
-102,41,-20,167
56,-23,-30,98
56,-23,-28,167
54,-22,-25,175
55,-22,-23,175
53,-22,-20,167
53,-21,-18,183
61,-24,-19,183
58,-23,-16,167
56,-23,-13,175
54,-22,-11,167
58,-23,-9,183
54,-22,-7,175
58,-24,-5,175
58,-24,-3,175
50,-20,-1,175
55,-22,0,175
55,-22,2,183
57,-23,4,175
53,-21,5,175
52,-21,7,167
51,-21,9,175
55,-22,11,183
52,-21,13,175
57,-23,16,167
59,-24,18,175
54,-22,19,167
55,-22,21,167
54,-22,23,159
51,-21,24,167
50,-20,28,98
53,-22,32,175
55,-22,36,175
53,-21,37,167
55,-22,42,159
55,-22,44,175
59,-24,51,159
54,-22,50,175
54,-22,59,98
53,-22,63,159
55,-22,70,159
53,-21,80,98
57,-23,91,175
52,-21,90,167
52,-21,97,183
55,-22,109,183
98,-39,211,167
94,-38,220,175
87,-35,222,175
78,-32,218,175
73,-29,225,175
63,-26,214,183
59,-24,219,175
51,-20,215,183
45,-18,219,183
40,-16,221,183
34,-14,221,183
27,-11,220,167
20,-8,219,183
15,-6,224,183
8,-3,221,167
3,-1,219,183
-2,1,223,175
-9,4,219,175
-14,6,221,183
-19,8,217,183
-25,10,215,175
-31,13,217,183
-38,15,222,183
-43,17,214,167
-49,20,217,175
-57,23,223,175
-63,25,221,183
-79,32,217,98
-86,35,218,167
-95,38,219,183
-102,41,222,183
-109,44,218,159
-120,48,222,175
-126,51,216,167
-134,54,216,175
-144,58,217,159
-156,63,217,159
-177,72,211,98
-186,75,190,98
-137,55,117,84
-127,51,93,98
-123,50,85,183
-122,49,79,183
-121,49,74,183
-125,50,71,183
-126,51,66,183
-124,50,59,175
-122,49,54,183
-125,50,51,167
-125,50,46,175
-123,50,41,183
-123,50,37,183
-124,50,33,183
-121,49,28,167
-128,52,25,159
-122,49,20,183
-124,50,15,175
-120,49,11,175
-125,50,8,175
-123,50,4,175
-123,50,0,183
-122,49,-4,183
-123,50,-8,175
-127,51,-12,183
-126,51,-20,183
53,-21,-29,70
56,-23,-29,167
54,-22,-25,175
53,-21,-22,167
57,-23,-22,175
56,-23,-20,175
61,-24,-19,167
62,-25,-17,175
54,-22,-13,175
54,-22,-11,167
52,-21,-9,167
56,-23,-7,167
55,-22,-6,175
51,-21,-4,167
55,-22,-2,175
57,-23,0,175
59,-24,2,175
56,-23,4,183
56,-23,6,167
56,-23,8,183
54,-22,9,167
55,-22,11,183
55,-22,13,175
58,-24,16,167
52,-21,16,167
55,-22,19,175
55,-22,21,175
56,-23,24,167
52,-21,24,183
58,-23,30,159
50,-20,28,167
53,-22,32,175
53,-22,34,175
54,-22,37,175
53,-22,40,175
55,-22,44,175
55,-22,47,167
55,-22,50,175
55,-22,58,98
54,-22,69,98
53,-21,72,159
56,-23,82,159
50,-20,86,98
51,-21,94,175
53,-21,103,183
92,-37,220,98
89,-36,228,183
78,-31,216,183
73,-30,222,183
65,-26,221,167
58,-24,221,175
52,-21,219,183
46,-19,219,183
41,-17,225,191
34,-14,219,175
29,-12,222,183
23,-9,221,191
17,-7,223,191
11,-4,228,159
5,-2,221,175
-1,0,220,175
-8,3,221,175
-13,5,222,183
-19,8,222,183
-25,10,219,175
-30,12,217,183
-37,15,222,175
-43,17,218,175
-48,20,215,183
-55,22,218,175
-63,25,220,183
-67,27,212,183
-77,31,221,183
-81,33,215,183
-90,36,219,175
-98,40,221,175
-107,43,221,183
-114,46,219,167
-123,50,219,159
-130,52,216,167
-137,55,213,167
-153,62,220,159
-174,70,213,98
-177,71,202,159
-184,74,197,167
-176,71,177,167
-130,53,109,84
-127,51,100,159
-122,49,90,183
-124,50,85,183
-122,49,79,167
-120,48,73,175
-119,48,68,183
-119,48,63,183
-129,52,63,175
-123,50,55,175
-122,49,50,167
-128,52,47,175
-120,48,39,175
-123,50,36,183
-120,48,30,183
-121,49,27,167
-126,51,23,175
-121,49,19,175
-126,51,15,175
-122,49,10,183
-125,51,6,183
-124,50,2,183
-120,48,-2,183
-122,49,-6,175
-123,50,-10,183
-119,48,-14,175
15,-6,-15,30
55,-22,-30,65
56,-23,-29,175
51,-21,-24,175
58,-23,-25,175
58,-23,-22,175
57,-23,-20,167
54,-22,-17,175
61,-25,-17,159
57,-23,-14,175
57,-23,-11,167
61,-25,-10,167
55,-22,-7,175
52,-21,-5,167
56,-23,-3,175
57,-23,-2,175
52,-22,0,183
51,-21,2,183
55,-23,4,167
46,-19,5,175
47,-20,7,159
54,-23,10,167
55,-23,12,175
50,-21,13,175
53,-23,15,175
51,-22,17,175
53,-23,19,175
55,-23,22,175
53,-22,23,167
51,-22,25,167
52,-22,27,159
48,-20,27,159
52,-22,32,175
53,-22,35,167
49,-21,35,167
51,-22,39,167
48,-20,39,175
48,-21,42,175
52,-22,48,159
53,-22,53,167
58,-25,62,167
58,-24,66,159
51,-22,69,98
52,-22,75,167
53,-23,91,98
52,-22,95,167
52,-22,103,175
91,-39,218,98
83,-35,218,175
77,-33,223,175
61,-26,226,98
53,-22,221,167
45,-19,216,175
39,-17,222,183
31,-13,215,175
27,-11,223,183
21,-9,222,167
15,-6,222,183
9,-4,214,183
4,-2,219,175
-3,1,222,175
-8,3,222,183
-13,6,215,175
-19,8,215,175
-25,11,220,183
-30,13,214,183
-36,15,214,175
-42,18,218,183
-47,20,212,183
-54,23,218,183
-59,25,212,175
-69,29,223,167
-73,31,214,175
-82,35,217,167
-89,38,216,183
-99,42,220,175
-107,45,222,175
-111,47,213,183
-124,53,221,175
-133,57,221,167
-142,60,219,159
-164,70,215,98
-177,75,218,167
-179,76,207,167
-181,77,173,84
-125,53,112,175
-115,49,96,175
-120,51,94,167
-118,50,86,183
-119,50,82,175
-126,53,81,183
-122,52,73,175
-119,51,67,175
-121,51,63,183
-122,52,59,183
-123,52,54,167
-124,53,51,183
-120,51,45,175
-122,52,41,175
-122,52,37,175
-120,51,31,175
-120,51,27,159
-129,55,25,167
-125,53,19,183
-123,52,15,183
-124,53,12,183
-120,51,8,175
-121,51,4,175
-122,52,0,183
-119,50,-4,183
-120,51,-7,183
-119,51,-11,175
-117,49,-19,175
-30,13,-9,35
50,-21,-27,70
53,-22,-26,167
54,-23,-25,175
58,-24,-24,183
56,-24,-21,167
52,-22,-18,175
51,-21,-15,183
58,-25,-16,175
58,-24,-13,159
59,-25,-11,175
56,-24,-9,159
53,-23,-6,159
55,-23,-5,175
51,-21,-3,175
58,-25,-1,167
56,-24,72,98
57,-24,78,167
52,-22,76,175
56,-24,88,167
53,-23,90,175
52,-22,93,175
51,-22,98,175
88,-37,213,84
73,-31,219,112
67,-28,222,183
60,-25,223,167
53,-23,223,159
48,-20,224,183
42,-18,222,183
35,-15,219,183
29,-12,215,183
23,-10,213,175
17,-7,217,175
12,-5,218,183
6,-2,213,191
1,0,215,183
-5,2,215,175
-11,4,223,183
-16,7,219,183
-21,9,217,183
-28,12,218,183
-33,14,216,175
-39,17,218,175
-45,19,211,175
-52,22,219,191
-57,24,216,183
-63,27,216,191
-70,30,217,183
-76,32,216,175
-83,35,218,183
-92,39,220,183
-98,42,216,175
-105,44,214,183
-115,49,217,175
-122,52,214,175
-130,55,211,167
-141,60,215,175
-151,64,215,167
-170,72,225,159
-175,74,217,175
-178,75,205,159
-181,77,175,84
-123,52,111,183
-126,54,97,98
-122,52,88,175
-120,51,81,183
-120,51,76,175
-126,53,74,175
-118,50,64,175
-119,51,60,183
-123,52,58,183
-123,52,53,175
-118,50,47,183
-122,52,44,183
-122,52,40,175
-126,54,38,183
-129,55,34,191
-120,51,27,167
-127,54,24,167
-127,54,20,183
-125,53,16,175
-127,54,12,183
-123,52,7,183
-128,54,3,183
-128,54,-2,175
-124,53,-5,183
-123,52,-9,175
-114,49,-13,183
65,-28,-49,35
50,-21,-28,55
55,-23,-29,175
56,-24,-27,175
55,-23,-24,175
59,-25,-24,167
56,-24,-20,167
56,-24,-18,167
59,-25,-17,175
57,-24,-14,167
58,-25,-12,167
62,-26,-11,167
50,-21,-7,167
54,-23,-6,175
56,-24,-4,167
59,-25,-2,175
53,-23,0,175
5,-2,149,183
1,0,144,191
-3,1,146,183
-6,3,139,183
-10,4,141,183
-13,6,137,183
-17,7,139,183
-20,9,137,191
-24,10,137,175
-28,12,135,175
-32,14,134,175
-34,14,128,191
-38,16,129,175
-42,18,127,183
-45,19,130,183
-49,21,129,183
-50,21,123,183
-53,22,120,183
-57,24,120,183
-60,26,95,35
-2981,1265,-1115,30
53,-23,1,175
55,-23,2,167
57,-24,4,167
57,-24,6,175
52,-22,8,175
60,-25,11,167
58,-25,13,159
58,-25,15,167
53,-23,16,167
55,-23,18,167
54,-23,20,175
52,-22,21,167
54,-23,24,167
61,-26,30,159
50,-21,27,159
56,-24,33,159
52,-22,32,167
56,-24,37,167
52,-22,38,159
59,-25,46,159
53,-23,49,98
52,-22,57,98
58,-25,76,98
52,-22,81,98
54,-23,91,159
54,-23,97,175
54,-23,105,183
86,-36,207,84
87,-37,228,159
78,-33,226,159
70,-30,223,175
63,-27,223,183
56,-24,222,183
51,-22,224,175
45,-19,224,183
38,-16,220,183
31,-13,214,191
26,-11,216,175
21,-9,225,175
15,-6,225,183
9,-4,221,191
3,-1,220,183
-2,1,217,183
-7,3,215,183
-12,5,218,183
-19,8,218,175
-24,10,212,183
-29,12,213,183
-35,15,217,183
-41,17,219,183
-46,19,214,175
-52,22,213,191
-59,25,218,183
-66,28,218,175
-73,31,221,175
-77,33,212,175
-86,36,219,175
-91,39,216,175
-100,42,216,167
-106,45,216,183
-115,49,218,167
-121,51,213,167
-134,57,218,167
-144,61,219,167
-151,64,213,159
-180,76,216,98
-188,80,191,98
-133,56,110,84
-126,53,98,159
-127,54,93,183
-124,53,86,183
-118,50,77,175
-125,53,76,183
-122,52,69,183
-124,53,65,175
-123,52,61,183
-121,51,54,183
-122,52,51,183
-122,52,47,183
-122,52,43,183
-119,51,37,175
-124,53,35,175
-121,51,31,183
-124,53,26,183
-123,52,23,175
-123,52,19,183
-121,51,15,183
-126,53,11,167
-128,54,8,175
-126,54,3,175
-124,53,0,183
-127,54,-4,183
-123,52,-8,175
-122,52,-14,167
40,-17,-24,35
58,-24,-31,167
59,-25,-30,167
55,-23,-25,175
51,-22,-22,167
58,-25,-22,167
50,-21,-17,167
53,-23,-16,167
60,-25,-16,167
54,-23,-13,167
55,-23,-11,183
57,-24,-9,183
55,-23,-7,167
58,-25,-5,167
58,-25,-3,175
53,-23,-1,167
77,-33,224,183
68,-29,220,183
63,-27,224,183
55,-23,221,175
49,-21,223,175
42,-18,221,183
36,-15,222,183
30,-13,221,183
24,-10,221,175
17,-7,216,183
11,-5,216,183
5,-2,214,183
0,0,218,183
-6,3,221,175
-13,5,218,175
-18,8,212,183
-23,10,212,183
-29,12,212,183
-36,15,216,167
-44,19,221,183
-50,21,222,183
-53,23,212,175
-59,25,211,183
-65,28,211,175
-72,31,214,175
-81,34,218,183
-85,36,210,175
-93,40,211,175
-99,42,211,183
-106,45,210,175
-116,49,213,167
-125,53,212,175
-137,58,217,175
-147,62,216,167
-169,72,212,98
-181,77,210,159
-173,74,167,84
-128,54,114,167
-126,54,104,159
-124,53,96,159
-127,54,92,167
-118,50,79,175
-123,52,77,175
-124,53,73,183
-125,53,68,175
-121,52,60,183
-130,55,59,183
-125,53,52,175
-121,51,45,175
-123,52,42,175
-120,51,36,175
-123,52,32,183
-126,54,29,175
-122,52,24,183
-124,53,20,159
-125,53,16,175
-124,53,11,175
-120,51,7,175
-126,54,3,175
-125,53,-1,183
-121,52,-5,183
-124,53,-9,183
-127,54,-13,167
-119,50,-29,35
61,-26,-37,50
60,-25,-33,159
58,-25,-30,167
62,-26,-29,167
61,-26,-26,175
59,-25,-23,167
57,-24,-20,175
64,-27,-20,159
63,-27,-17,183
60,-26,-14,175
63,-27,-13,175
55,-24,-9,167
57,-24,-7,167
61,-26,-6,175
58,-25,-4,175
53,-23,-1,167
60,-25,1,175
56,-24,2,167
62,-26,5,175
59,-25,7,175
58,-25,9,175
60,-25,11,175
56,-24,12,167
56,-24,14,175
55,-23,16,175
56,-24,18,183
51,-21,19,167
55,-23,22,167
58,-25,26,167
55,-23,27,175
55,-24,29,175
47,-20,27,159
54,-23,34,159
52,-22,36,159
60,-26,44,159
50,-21,39,159
57,-24,49,159
58,-25,53,167
50,-21,49,159
51,-22,54,167
53,-23,66,98
55,-23,81,98
53,-23,95,84
54,-23,104,175
87,-37,207,84
87,-37,225,175
79,-34,224,175
68,-29,214,167
64,-27,219,175
58,-25,219,175
52,-22,221,167
45,-19,220,175
39,-17,219,183
33,-14,215,183
27,-11,214,183
21,-9,214,175
16,-7,221,183
10,-4,213,183
4,-2,210,175
-2,1,216,167
-8,3,214,183
-13,6,217,183
-19,8,211,175
-24,10,206,175
-30,13,212,183
-36,15,214,183
-41,17,210,183
-47,20,210,175
-53,22,210,175
-59,25,212,175
-67,29,216,183
-74,31,214,175
-79,34,209,175
-85,36,208,175
-93,39,211,175
-103,44,215,175
-110,47,213,175
-118,50,213,175
-127,54,214,175
-134,57,211,183
-147,63,215,167
-155,66,211,159
-176,75,206,98
-182,77,197,167
-180,76,182,159
-127,54,106,84
-121,51,95,159
-124,53,92,175
-116,49,81,175
-114,49,75,175
-116,49,71,175
-123,52,69,183
-125,53,65,175
-126,53,60,183
-124,52,55,175
-122,52,50,175
-125,53,46,175
-122,52,40,175
-122,52,36,175
-123,52,33,183
-122,52,28,183
-124,53,24,159
-126,53,20,175
-118,50,15,167
-124,53,11,175
-121,52,6,175
-129,55,3,183
-124,53,-1,175
-121,52,-4,183
-123,52,-8,183
-123,52,-13,159
49,-21,-29,35
61,-26,-33,167
59,-25,-30,175
56,-24,-26,159
63,-27,-26,175
62,-27,-24,159
60,-25,-21,175
59,-25,-18,167
61,-26,-16,167
68,-29,-16,159
59,-25,-11,167
60,-26,-9,167
62,-26,-8,167
52,-22,-5,167
59,-25,-3,167
56,-24,-1,183
70,-31,202,183
62,-28,196,175
59,-26,206,183
53,-24,206,183
48,-21,207,175
45,-20,217,183
38,-17,213,183
32,-14,211,183
26,-12,218,167
20,-9,223,175
15,-7,226,183
8,-4,229,167
4,-2,230,183
-3,1,230,183
-9,4,238,183
-15,7,234,183
-24,11,249,175
-31,14,247,175
-38,17,249,167
-56,25,253,98
-68,30,265,167
-82,37,280,167
-92,41,281,159
-107,48,252,98
-86,38,155,70
-85,38,142,175
-86,38,134,167
-86,38,127,183
-88,39,122,175
-89,40,117,183
-89,40,110,175
-93,42,110,183
-92,41,102,183
-94,42,99,183
-98,44,97,183
-96,43,91,175
-102,45,91,183
-101,45,84,175
-106,47,82,167
-108,48,79,183
-104,46,72,175
-110,49,71,175
-108,48,66,183
-109,48,62,175
-109,48,57,175
-112,50,58,191
-113,50,54,183
-114,51,50,175
-128,57,35,50
43,-19,-53,70
45,-20,-52,167
46,-21,-50,167
50,-22,-51,167
46,-20,-43,167
45,-20,-40,167
48,-21,-40,167
51,-23,-40,167
51,-23,-37,167
52,-23,-35,159
48,-21,-30,167
52,-23,-31,167
53,-24,-29,167
52,-23,-26,167
57,-25,-26,167
56,-25,1,175
53,-24,3,167
56,-25,5,167
58,-26,7,159
65,-29,10,159
63,-28,12,159
56,-25,13,175
56,-25,15,167
53,-24,19,98
50,-22,20,167
49,-22,21,159
55,-25,26,175
56,-25,29,175
54,-24,30,159
50,-22,30,175
51,-23,33,159
50,-22,39,98
53,-23,45,159
52,-23,53,98
55,-25,68,84
53,-24,78,84
53,-24,83,159
51,-23,84,167
53,-24,96,167
52,-23,101,175
88,-39,212,84
86,-38,225,159
81,-36,231,175
72,-32,228,175
65,-29,230,159
55,-24,220,167
48,-22,222,167
42,-19,219,167
37,-17,224,183
30,-13,223,175
23,-10,218,183
18,-8,225,175
12,-5,221,183
6,-3,218,191
0,0,218,175
-5,2,214,183
-10,5,207,183
-17,7,218,183
-22,10,214,183
-28,12,215,175
-34,15,221,191
-39,17,217,183
-44,20,214,183
-51,23,215,175
-57,25,215,175
-66,29,221,183
-73,32,220,175
-80,35,216,175
-90,40,224,167
-96,43,217,159
-108,48,227,175
-114,51,219,159
-118,53,211,183
-129,58,213,159
-142,63,217,159
-148,66,211,159
-178,79,213,98
-186,83,185,84
-120,54,112,167
-124,55,94,70
-119,53,85,183
-122,54,81,175
-116,51,73,183
-124,55,73,183
-120,53,66,183
-126,56,65,183
-121,54,58,183
-124,55,55,175
-124,55,50,175
-122,54,44,183
-122,55,40,175
-125,56,36,175
-122,54,32,191
-127,57,28,175
-119,53,22,183
-121,54,19,175
-123,55,15,183
-127,56,12,183
-124,55,8,175
-122,54,4,183
-124,55,0,183
-121,54,-5,167
-123,55,-22,40
58,-26,-32,84
64,-28,-32,159
56,-25,-25,183
63,-28,-26,167
61,-27,-23,167
65,-29,-22,159
59,-26,-18,175
63,-28,-16,175
59,-26,-13,167
56,-25,-10,167
57,-25,-8,175
54,-24,-6,159
59,-26,-5,167
51,-23,-2,167
57,-25,0,167
58,-26,2,175
53,-24,3,167
63,-28,6,167
54,-24,7,167
54,-24,9,167
57,-26,12,175
50,-22,12,167
54,-24,15,183
47,-21,17,98
54,-24,22,167
51,-23,23,167
53,-24,26,167
52,-23,27,167
49,-22,28,167
49,-22,30,167
49,-22,33,167
53,-23,38,159
52,-23,41,159
51,-23,43,159
51,-23,52,84
52,-23,63,84
48,-21,70,84
51,-23,88,98
53,-24,98,159
54,-24,109,175
91,-41,223,98
83,-37,219,183
76,-34,218,167
69,-31,220,167
64,-28,222,175
56,-25,217,175
49,-22,212,183
45,-20,219,175
38,-17,212,175
33,-15,220,183
27,-12,218,183
22,-10,223,183
15,-7,217,167
10,-4,217,175
4,-2,218,183
-1,1,219,191
-6,3,216,183
-12,5,219,183
-17,8,214,183
-23,10,218,191
-29,13,217,175
-35,16,222,175
-41,18,220,183
-45,20,213,175
-53,23,219,175
-58,26,217,183
-67,30,222,183
-73,32,219,183
-80,36,219,175
-87,39,217,175
-97,43,223,167
-101,45,217,175
-110,49,218,175
-120,54,219,159
-129,58,219,167
-148,66,211,98
-182,81,217,98
-176,78,171,84
