X,Y,Z,SIGNAL_STRENGTH
-116,8,231,191
-129,9,231,175
-141,10,233,183
-151,11,227,183
-168,12,234,191
-176,12,227,183
-193,14,230,175
-207,14,224,183
-232,16,230,159
-245,17,224,167
-272,19,227,167
-295,21,224,159
-309,22,208,175
-317,22,197,191
-314,22,152,98
-316,22,139,175
-305,21,118,167
-314,22,108,175
-300,21,69,98
-207,14,40,183
-211,15,32,183
-213,15,24,183
-212,15,16,199
-210,15,5,175
-213,15,-3,191
-219,15,-12,183
-219,15,-51,60
-143,10,-50,98
156,-11,-40,70
165,-12,-36,191
171,-12,-31,191
166,-12,-23,191
169,-12,-18,191
173,-12,-12,191
171,-12,-5,191
-121,8,230,183
-135,9,230,183
-148,10,229,175
-156,11,225,175
-172,12,229,175
-185,13,228,183
-200,14,228,175
-239,17,217,98
-269,19,225,159
-287,20,217,159
-310,22,208,159
-317,22,194,183
-316,22,146,98
-311,22,128,183
-310,22,110,159
-311,22,94,167
-310,22,79,167
-206,14,43,175
-210,15,35,183
-209,15,27,183
-215,15,20,183
-209,15,10,175
-204,14,1,183
-219,15,-7,183
-212,15,-17,167
-230,16,-59,50
140,-10,-41,70
164,-11,-42,183
167,-12,-37,191
170,-12,-31,191
168,-12,-24,191
167,-12,-18,191
172,-12,-12,191
172,-12,-5,183
-84,6,199,175
-98,7,208,183
-141,10,203,45
-103,7,110,84
171,-12,2,191
170,-12,8,191
169,-12,14,183
167,-12,20,183
174,-12,29,175
172,-12,61,55
159,-11,164,98
153,-11,170,183
162,-11,194,183
163,-11,210,175
164,-11,228,183
150,-10,227,183
139,-10,228,175
126,-9,225,183
116,-8,229,191
106,-7,231,183
96,-7,230,183
87,-6,232,183
76,-5,229,191
66,-5,231,183
59,-4,236,191
48,-3,229,183
39,-3,232,191
30,-2,229,191
21,-1,225,191
13,-1,230,191
4,0,229,191
-5,0,228,191
-14,1,228,191
-22,2,227,191
-31,2,229,191
-38,3,226,191
-47,3,228,191
-55,4,226,191
-66,5,232,191
-73,5,228,191
-83,6,227,191
-93,7,230,183
-104,7,232,183
-112,8,230,183
-125,9,229,183
-135,9,229,183
-145,10,227,183
-159,11,227,183
-171,12,226,183
-186,13,228,183
-202,14,225,175
-216,15,220,183
-235,16,221,183
-260,18,223,175
-306,21,205,84
-315,22,189,175
-310,22,169,159
-305,21,148,159
-315,22,137,175
-313,22,120,167
-320,22,110,183
-298,21,68,98
-212,15,41,183
-211,15,33,183
-207,14,25,183
-217,15,18,191
-201,14,7,183
-213,15,0,183
-216,15,-8,183
-227,16,-49,60
159,-11,-41,84
170,-12,-37,191
170,-12,-30,191
168,-12,-23,191
164,-11,-16,191
168,-12,-11,191
170,-12,-5,191
174,-15,2,191
165,-14,7,183
164,-14,14,191
169,-15,21,191
167,-15,28,175
157,-14,55,60
158,-14,165,84
151,-13,171,183
167,-15,203,183
164,-14,216,183
161,-14,229,183
147,-13,226,183
137,-12,230,183
125,-11,228,183
113,-10,227,183
103,-9,228,191
93,-8,229,183
84,-7,228,191
74,-6,227,183
64,-6,225,191
57,-5,231,183
47,-4,228,191
38,-3,229,191
29,-3,228,183
20,-2,225,191
12,-1,228,191
3,0,228,191
-5,0,228,191
-14,1,227,191
-22,2,224,191
-31,3,228,191
-40,3,227,183
-48,4,225,183
-57,5,227,191
-67,6,228,191
-76,7,227,191
-86,8,227,191
-97,8,230,183
-107,9,231,191
-116,10,230,175
-126,11,228,191
-137,12,226,175
-147,13,224,183
-164,14,230,183
-173,15,224,175
-192,17,231,183
-208,18,223,183
-226,20,223,167
-242,21,220,167
-274,24,226,167
-292,26,219,167
-301,26,204,159
-315,28,194,175
-312,27,147,98
-319,28,135,183
-311,27,115,175
-313,27,101,183
-316,28,87,175
-267,23,60,167
-207,18,39,191
-213,19,31,175
-216,19,22,183
-215,19,14,183
-200,18,5,167
-214,19,-3,175
-217,19,-13,183
-227,20,-54,60
158,-14,-41,112
169,-15,-38,191
168,-15,-32,191
167,-15,-25,191
166,-15,-19,191
168,-15,-13,191
170,-15,-6,191
171,-15,1,191
168,-15,7,191
168,-15,13,183
170,-15,20,183
170,-15,28,183
160,-14,56,50
159,-14,166,84
151,-13,171,183
163,-14,200,183
164,-14,218,183
159,-14,229,183
147,-13,229,175
133,-12,226,183
122,-11,226,183
113,-10,229,183
104,-9,233,191
92,-8,229,191
83,-7,228,183
74,-7,231,191
65,-6,229,191
58,-5,237,183
47,-4,227,191
38,-3,228,191
30,-3,231,191
20,-2,227,191
12,-1,229,191
3,0,227,183
-6,0,231,191
-14,1,230,191
-21,2,225,191
-31,3,229,183
-39,3,227,191
-47,4,225,191
-56,5,225,191
-67,6,229,183
-75,7,228,183
-83,7,225,191
-96,8,231,191
-104,9,228,183
-116,10,229,183
-124,11,224,183
-137,12,227,183
-146,13,223,183
-162,14,228,183
-172,15,223,183
-190,17,228,191
-208,18,223,167
-223,19,220,167
-245,21,221,159
-266,23,220,159
-311,27,205,98
-306,27,177,183
-318,28,169,175
-312,27,125,98
-312,27,110,159
-304,27,93,183
-312,27,79,175
-196,17,41,167
-214,19,37,183
-206,18,28,175
-212,19,21,175
-219,19,12,175
-203,18,2,175
-216,19,-5,183
-235,21,-46,70
-153,13,-52,84
158,-14,-39,70
169,-15,-36,183
171,-15,-30,191
171,-15,-24,191
169,-15,-17,183
173,-15,-11,191
173,-15,-4,183
159,-14,-41,98
167,-15,-36,191
169,-15,-30,183
170,-15,-24,191
167,-15,-17,191
171,-15,-11,191
171,-15,-5,191
168,-15,2,191
167,-15,8,183
163,-14,14,191
166,-15,21,175
169,-15,29,175
178,-16,63,55
160,-14,166,98
149,-13,168,183
162,-14,196,175
164,-14,217,175
160,-14,229,183
146,-13,227,183
138,-12,232,183
124,-11,227,183
114,-10,229,191
103,-9,230,191
93,-8,228,183
84,-7,228,183
75,-7,232,183
65,-6,228,191
57,-5,233,183
46,-4,226,191
37,-3,225,191
29,-2,227,183
20,-2,227,191
11,-1,230,183
2,0,228,183
-5,0,225,191
-14,1,230,191
-22,2,228,191
-30,3,228,183
-38,3,228,191
-47,4,227,191
-56,5,229,183
-66,6,233,183
-74,6,227,191
-84,7,229,183
-94,8,230,183
-103,9,230,183
-115,10,233,183
-124,11,227,183
-135,12,227,183
-146,13,227,175
-160,14,228,183
-175,15,230,183
-187,16,225,175
-200,17,219,183
-221,19,222,167
-236,21,217,167
-263,23,222,183
-306,27,205,98
-317,28,193,175
-317,28,150,98
-312,27,132,183
-308,27,115,167
-314,27,105,183
-317,28,90,159
-286,25,66,167
-208,18,41,183
-209,18,32,191
-205,18,24,183
-214,19,17,183
-214,19,8,183
-212,19,1,175
-213,19,-7,183
-232,20,-49,65
157,-14,-39,84
166,-14,-35,191
168,-15,-29,191
163,-14,-23,191
166,-14,-17,191
170,-15,-11,183
166,-15,-5,191
161,-14,162,50
164,-14,178,183
149,-13,174,175
163,-14,207,183
166,-15,226,183
155,-14,229,175
142,-12,228,183
131,-11,229,183
120,-11,229,183
110,-10,230,183
100,-9,233,183
91,-8,234,191
80,-7,230,191
70,-6,228,183
